-1.8838,-1.3435,0.20858,-1.0161,-1.0693,-0.86115,-0.9642,2.1035,2.0495,1.9255,1.831,1.7813,1.8719,1.7879,1.7109,1.4389,1.0462,0.76059,0.36384,0.16409,0.085452,-0.0026241,-0.14841,-0.2365,-0.2532,-0.26952,-0.38751,-0.42255,-0.43816,-0.64041,-0.81595,-0.78339,-0.81862,-1.185,-1.2494,-1.2173,-1.3291,-1.4029,-1.2565,-1.1738,-0.7993,-0.7288,-0.73312,-0.66791,-0.76156,-0.63933,-0.48758,-0.66771,-0.61111,-0.67619,-0.5773,-0.7063,-0.53766,-0.83644,-1.1979,-1.4049,-1.0527,-0.953,-0.84542,-0.72651,-0.76334,-0.90264,-0.82509,-0.80025,-0.88889,-0.87889,-1.0179,-1.054,-1.1692,-1.347,-1.1858,-1.307,-1.3048,-1.1996,-1.1647,-1.3317,-1.2392,-1.1241,-1.2735,-1.1328,-1.2136,-1.1618,-1.0581,-1.0827,-1.0775,-1.086,-0.98764,-0.99847,-0.976,-0.88465,-0.86562,-0.85817,-0.84247,-0.71862,-0.88013,-0.7186,-0.78441,-0.78814,-0.74228,-0.75876
-1.8505,-1.1935,-0.12886,-0.29062,-0.45889,-0.43217,-0.26336,-0.92185,-1.0033,-1.0025,-0.93614,-0.81541,-0.65771,-0.4494,-0.086784,0.32697,0.62682,0.74577,0.6796,0.57278,0.44208,0.43695,0.48645,0.57719,0.54879,0.63732,0.72742,0.69854,0.76166,0.79611,0.76864,0.70565,0.80296,0.81289,0.78034,0.59399,0.3507,0.080536,-0.38161,-0.48408,-0.64784,-0.80772,-0.59911,-0.82464,-0.98032,-0.8733,-0.93916,-0.83392,-0.69027,-0.74212,-0.68296,0.63108,0.60444,0.66945,0.48735,-0.02975,-0.6268,-0.82858,-0.70921,-0.49132,-0.45261,-0.31427,-0.24505,-0.22438,-0.37029,-0.11446,0.03322,0.19051,0.14283,0.27208,0.39474,0.47438,0.47441,0.58596,0.50445,0.52711,0.50096,0.45911,0.42551,0.38336,0.41835,0.37371,0.23275,0.18007,0.18577,0.19422,0.13564,0.17942,0.12326,0.16262,0.091427,0.0097983,0.084621,0.11348,0.016509,0.050834,0.030963,0.010756,-0.065759,-0.067253
-1.8495,-0.93586,-0.23371,-0.33715,-0.20963,0.070681,0.17501,-1.059,-1.1208,-1.1052,-1.0944,-1.0172,-1.0146,-0.81625,-0.55025,0.059841,0.69583,1.0635,1.2377,1.2041,0.93291,1.005,1.0416,1.0967,1.0792,1.3221,1.0655,1.2191,1.1041,1.0937,1.2238,0.93363,0.84679,1.2007,0.6241,0.089855,0.40898,-0.53217,-0.66141,-0.55561,-0.54986,-0.73003,-1.1603,-1.0442,-0.73096,-1.0696,-0.94788,-0.89623,-1.0753,-1.1149,-0.91804,0.9917,1.2114,0.9377,0.66507,-0.49691,-0.9686,-1.0328,-1.0833,-0.83252,-0.59549,-0.68897,-0.6432,-0.6242,-0.45761,-0.45608,-0.39267,-0.15219,-0.22844,-0.059862,-0.0032407,0.11461,0.37724,0.22588,0.18461,0.25334,0.33976,0.25051,0.26648,0.3986,0.3146,0.17452,0.1145,0.16335,0.13846,-0.0035928,0.076993,0.0064138,0.12216,-0.0071494,-0.14375,-0.0054622,-0.057094,0.0090165,-0.12273,0.013711,-0.13374,-0.064294,-0.13443,-0.2126
-1.846,-0.83376,-0.078851,-0.64907,-0.40972,-0.51171,-0.5007,-0.69286,-0.70267,-0.62865,-0.55087,-0.46478,-0.28033,-0.1356,0.050627,0.17739,0.20254,0.072142,-0.12326,-0.17212,-0.25597,-0.29569,-0.196,-0.28932,-0.33262,-0.20356,-0.14479,-0.071688,-0.021322,-0.12808,-0.051677,0.15961,0.36318,0.21614,0.54465,0.70126,0.72409,0.48211,0.54939,0.96885,0.64843,0.30688,0.30961,0.39615,0.33927,0.053033,-0.039671,0.02719,0.0781,-0.072451,0.044671,-0.10231,0.066924,-0.063256,0.58157,0.96716,0.69189,0.46639,0.17278,0.19826,0.15735,0.25289,0.26102,0.18871,0.18637,0.37911,0.43899,0.38104,0.48528,0.54549,0.54654,0.76712,0.56161,0.53491,0.55903,0.49376,0.46931,0.43827,0.45378,0.46204,0.4445,0.45899,0.33136,0.39027,0.26691,0.28287,0.20146,0.28589,0.25445,0.14823,0.18465,0.11794,0.10541,0.22336,0.21169,0.037921,0.10615,0.17143,0.059162,0.21504
-1.8408,-0.78779,0.10674,-0.86276,-0.83363,-0.69353,-0.67661,0.57662,0.84348,0.9575,1.0229,0.96638,0.9834,0.96514,0.93599,0.79858,0.48728,0.31632,0.14175,0.0082565,-0.063032,-0.089116,-0.15931,-0.16638,-0.10324,-0.096634,0.027879,0.25929,0.35197,0.56779,0.59697,0.41333,0.55181,0.64193,0.47388,0.48623,0.35651,0.40161,0.19723,-0.00087059,-0.15974,-0.31863,0.36746,-0.26511,-0.5322,-0.58883,-0.66511,-0.65288,-0.68237,-0.56247,-0.62235,0.038667,0.29267,0.52514,0.72679,0.46606,0.066418,-0.34055,-0.47551,-0.45493,-0.58009,-0.57864,-0.64263,-0.65887,-0.64627,-0.68725,-0.73268,-0.89693,-0.93711,-0.95547,-0.95284,-0.94008,-0.97241,-1.079,-1.0138,-0.92516,-1.0098,-0.98581,-0.95991,-0.91863,-0.93332,-0.9182,-0.91674,-0.85292,-0.8843,-0.87396,-0.8258,-0.69,-0.72328,-0.7758,-0.7048,-0.66579,-0.71135,-0.67247,-0.64696,-0.64375,-0.57452,-0.62077,-0.61682,-0.55786
-1.8252,-1.2224,-0.28734,0.47109,0.7874,0.50819,0.54358,0.2607,0.40094,0.47098,0.52666,0.61548,0.5874,0.48415,0.25167,-0.024052,-0.45272,-0.73994,-0.70736,-0.93383,-0.91512,-0.96824,-0.84962,-0.91824,-0.80251,-0.79309,-0.57684,-0.5699,-0.4814,-0.38939,-0.34595,-0.1985,-0.29999,0.13542,0.28161,0.55584,0.63416,0.81761,0.88186,1.3639,0.84485,0.72921,1.3688,0.79376,0.6549,0.93779,0.61595,0.698,0.74914,0.49886,0.25106,-0.79461,-0.43442,-0.098573,0.60204,1.3032,0.85366,1.0714,0.90831,1.0283,0.91127,0.81491,0.88521,0.82599,0.6626,0.71795,0.36924,0.10792,0.2086,0.1252,-0.034826,-0.20031,-0.30332,-0.1083,-0.1857,-0.43837,-0.45172,-0.18687,-0.13435,-0.3073,-0.39727,-0.17981,-0.20114,-0.2277,-0.20593,-0.17695,-0.19458,-0.11823,0.014739,0.01167,-0.1573,-0.074583,-0.043189,-0.13266,-0.018005,0.011944,-0.18079,-0.20455,0.015005,0.0093271
-1.8214,1.2953,0.66654,-1.1575,-1.1388,-1.1168,-1.2015,1.5931,1.441,1.5992,1.7472,1.8216,1.8986,1.7887,1.6516,1.2624,0.87434,0.45184,0.17147,-0.076585,-0.187,-0.27527,-0.3876,-0.4134,-0.50943,-0.51112,-0.54209,-0.52482,-0.46974,-0.38298,-0.39344,-0.31167,-0.34021,-0.38483,-0.2696,-0.27247,-0.27763,-0.26753,-0.36773,-0.59441,-0.36406,-0.66833,-0.61821,-0.61258,-0.81766,-0.80882,-0.81857,-0.69144,-0.81587,-0.62681,-0.68065,-0.23761,-0.29624,-0.34449,-0.18444,-0.45127,-0.7329,-0.77167,-0.66062,-0.91217,-0.91097,-0.75236,-0.77066,-0.80364,-0.71417,-0.64413,-0.81873,-0.85335,-0.85699,-0.8953,-0.95298,-1.0756,-1.1449,-1.1342,-1.0725,-1.0717,-1.1401,-1.0125,-1.0003,-1.0134,-1.0695,-1.0327,-0.96042,-0.97335,-0.93697,-0.88566,-0.89225,-0.87051,-0.82645,-0.83005,-0.88985,-0.75926,-0.72768,-0.73706,-0.75182,-0.78068,-0.7045,-0.70752,-0.72749,-0.73224
-1.81,0.33261,0.32909,-1.1058,-1.0592,-0.8924,-0.92232,0.52348,0.76064,0.96515,1.0786,1.1845,1.1919,1.2924,1.1657,0.9138,0.72469,0.44579,0.090738,0.0066337,-0.019055,-0.056157,-0.17567,-0.055626,-0.072296,0.1167,0.31776,0.43388,0.74779,0.84096,1.1384,1.1171,1.022,0.85316,1.2374,1.071,0.87591,0.73418,0.35957,-0.033617,-0.13475,-0.24777,-0.79814,-0.85187,-0.89677,-0.98307,-1.032,-1.2201,-0.91008,-1.1544,-1.1388,-0.20997,0.34481,0.87615,1.3398,1.1687,0.21055,-0.58118,-0.79234,-0.922,-0.92542,-0.99369,-1.0443,-1.0217,-0.92521,-0.90365,-1.0917,-1.0966,-1.101,-1.1055,-1.2364,-1.2695,-1.1922,-1.2573,-1.2166,-1.288,-1.2268,-1.077,-1.049,-1.0482,-1.0573,-1.0783,-1.0146,-0.9907,-1.005,-0.88807,-0.91886,-0.90721,-0.86267,-0.77928,-0.76765,-0.78022,-0.79424,-0.72755,-0.72301,-0.74907,-0.65017,-0.65225,-0.63831,-0.72848
-1.8062,-1.3322,-0.29096,-0.049356,0.2058,0.52523,0.32579,-0.42029,-0.45052,-0.49642,-0.3638,-0.30694,-0.23405,0.017828,0.18296,0.40556,0.64257,0.75989,0.74597,0.71625,0.85659,0.62146,0.61148,0.64379,0.54962,0.55125,0.45989,0.46967,0.51818,0.48688,0.44486,0.10544,0.027737,-0.21507,0.28789,0.070896,-0.31911,-0.22912,-0.51314,-0.73801,-0.36786,-0.22344,-0.4134,0.087981,-0.34174,-0.35587,-0.53917,-0.50486,-0.56817,-0.19425,-0.31879,0.80208,0.30865,0.34165,0.46875,-0.18769,-0.52439,-0.51978,-0.65766,-0.2339,-0.41974,-0.083474,-0.50304,-0.26432,-0.28039,-0.32957,-0.336,-0.4127,-0.38905,-0.10043,-0.47176,-0.28465,-0.16695,-0.024324,-0.2443,-0.33849,-0.1267,-0.13652,-0.20818,-0.11661,-0.20657,-0.20843,-0.21649,-0.15941,-0.22714,-0.16221,-0.093422,-0.25792,-0.064856,-0.16975,-0.33973,-0.17337,-0.16614,-0.095564,-0.1714,-0.12254,-0.23017,-0.28286,-0.066332,-0.19546
-1.8017,-1.2695,-0.16924,-0.38885,-0.25372,0.042272,-0.084664,-0.94415,-0.95632,-1.0135,-0.83866,-0.77705,-0.60715,-0.35529,0.088203,0.5755,0.91841,1.2111,1.3384,1.3072,1.3246,1.1832,1.2498,1.1886,1.2653,1.3231,1.1917,1.1403,1.1169,1.0446,1.0823,0.85501,0.92864,0.73135,0.59466,0.45175,0.28823,0.20439,-0.39162,-0.40884,-0.67584,-1.0395,-1.0616,-0.95982,-1.0547,-0.88155,-0.95217,-0.99316,-1.1335,-1.1244,-0.90022,0.76217,0.62965,0.49569,0.53931,-0.30177,-0.33619,-0.26315,-0.60259,-0.60656,-0.48405,-0.48745,-0.57637,-0.40858,-0.68063,-0.46236,-0.43878,-0.52717,-0.5694,-0.28257,-0.37582,-0.25763,-0.28475,-0.28924,-0.25199,-0.15053,-0.14697,-0.19702,-0.36677,-0.22875,-0.24779,-0.42932,-0.34416,-0.27556,-0.17208,-0.25513,-0.31707,-0.31464,-0.2836,-0.32455,-0.34873,-0.39953,-0.28189,-0.3426,-0.35927,-0.26562,-0.26142,-0.28763,-0.34985,-0.36996
-1.7757,-1.1709,-0.21383,0.67099,0.31093,0.29796,0.37325,-0.20668,-0.053915,-0.056418,-0.29233,-0.32742,-0.35121,-0.3268,-0.5004,-0.41543,-0.43829,-0.2232,0.031898,0.18306,0.31907,0.37843,0.57863,0.70123,0.73729,0.67547,0.66486,0.76144,0.72944,0.72991,0.80118,1.1431,1.2823,1.1123,0.85218,0.67839,0.74031,1.1245,0.42122,0.041141,0.58308,0.19073,0.15993,0.30986,0.2854,-0.34066,-0.39798,-0.30543,-0.47904,-0.45355,-0.34664,1.1689,1.2962,1.2901,0.89547,0.56803,-0.78001,-0.26847,-0.34753,-0.55087,-0.76107,-0.59159,-0.75596,-0.67142,-0.71936,-0.68942,-0.69187,-0.86278,-0.69638,-0.22661,-0.37318,-0.51715,-0.3122,-0.21812,-0.26255,-0.32136,-0.2905,-0.43967,-0.43941,-0.39435,-0.28677,-0.56643,-0.24236,-0.20174,-0.2248,-0.027711,-0.36721,-0.32349,-0.18901,-0.36298,-0.21199,-0.22548,-0.32019,-0.32899,-0.19588,-0.33593,-0.28116,-0.32507,-0.24303,-0.29706
-1.7618,0.31513,0.39538,-0.9248,-0.90315,-0.88104,-0.8916,2.3365,2.2324,2.0808,1.8843,1.8753,1.9328,1.7847,1.7897,1.6097,1.3939,0.80559,0.37875,0.22314,0.045465,0.081657,0.0031053,-0.14648,-0.29382,-0.2402,-0.41821,-0.46841,-0.53511,-0.85481,-0.76,-0.84307,-1.1511,-1.2685,-1.4591,-1.3759,-1.6469,-1.4412,-1.5754,-1.2731,-1.4001,-1.2387,-1.208,-0.693,-0.82242,-0.94764,-0.99221,-0.90466,-0.95452,-0.61254,-0.65493,-0.43985,-0.60604,-1.0352,-1.4737,-1.7723,-1.2893,-1.2599,-1.0207,-0.97429,-0.91749,-1.0534,-1.0354,-0.78536,-1.0154,-1.0841,-1.1846,-1.0754,-1.2396,-1.1982,-1.2386,-1.4382,-1.2796,-1.2963,-1.4219,-1.213,-1.2009,-1.1629,-1.199,-1.1872,-1.2054,-1.1621,-1.0042,-1.0774,-1.0579,-1.0603,-0.96642,-1.0062,-1.0361,-0.8185,-0.76196,-0.84978,-0.86711,-0.85632,-0.78696,-0.72059,-0.77296,-0.80889,-0.71905,-0.74808
-1.7566,-1.3733,0.20858,-1.0592,-1.1202,-1.0373,-1.0508,0.1918,0.28667,0.41922,0.58618,0.68427,0.73575,0.73996,0.65532,0.52694,0.1908,0.15741,-0.12191,-0.11194,-0.24223,-0.19606,-0.26685,-0.25014,-0.23407,-0.17824,-0.0984,-0.084325,0.012585,0.14291,0.21802,0.29588,0.20538,0.30977,0.32703,0.36689,0.32182,0.69477,0.83481,0.65449,0.45692,0.1404,0.14393,-0.082292,-0.24343,-0.12097,-0.22695,-0.15761,-0.2677,-0.15595,-0.10256,0.058998,0.12036,0.23944,0.54816,0.57243,0.44186,-0.0079214,-0.19408,-0.249,-0.15942,-0.046503,-0.016065,0.015729,-0.044763,-0.12351,-0.16301,-0.20423,-0.32633,-0.30729,-0.42974,-0.45065,-0.48128,-0.47175,-0.60374,-0.56896,-0.57312,-0.55492,-0.50951,-0.52946,-0.52882,-0.55554,-0.51987,-0.48373,-0.50057,-0.53464,-0.48414,-0.48063,-0.47957,-0.4647,-0.43536,-0.41239,-0.41688,-0.42589,-0.39118,-0.47951,-0.39121,-0.38142,-0.43837,-0.44721
-1.7452,-1.1852,-0.27107,0.4573,0.66023,0.19852,0.12196,-0.95151,-1.0313,-1.0454,-1.0499,-0.92007,-0.70432,-0.53485,-0.080556,0.49038,0.84778,1.3335,1.3566,1.3674,1.224,1.237,1.2756,1.2659,1.2634,1.3324,1.0788,1.1938,1.2421,1.0877,1.0047,0.89377,1.0557,0.98301,0.76446,0.35849,0.39665,0.27814,-0.04283,-0.48753,-0.40457,-1.0095,-0.83683,-0.80729,-0.96238,-1.1041,-1.1307,-1.0551,-0.85874,-0.83751,-1.0415,1.033,1.1013,1.0817,0.52075,-0.25933,-0.64601,-0.84998,-0.95659,-0.9854,-0.76894,-0.731,-0.68505,-0.6497,-0.73781,-0.60276,-0.52675,-0.45091,-0.38285,-0.35829,-0.19672,-0.44157,-0.23499,-0.030865,-0.21469,-0.16434,-0.20092,-0.3113,-0.25546,-0.054295,-0.37521,-0.059448,-0.17397,-0.27583,-0.29701,-0.24138,-0.19497,-0.37765,-0.33285,-0.149,-0.24207,-0.22535,-0.23294,-0.3147,-0.35693,-0.24188,-0.21902,-0.11804,-0.23773,-0.3708
