0.018944,-0.056196,-0.80021,-0.8002,-0.28265,-0.29832,-0.05385,-0.32676,-0.7017,-1.0269,1.5759,-0.81681,0.81681,1.2937,1.1914,-1.5744,-1.5523,-0.47593,-0.82798,0.7962,0.87958,0.18267,-0.7921,0.82499,1.5308,-1.1192,0.72022
0.18795,0.1327,-0.65319,-0.65314,-0.15418,-0.17548,0.11732,-0.16938,-1.0751,0.20364,1.5759,-0.81681,0.81681,1.2937,1.5394,0.23165,-1.6866,-0.41487,-1.4647,0.76418,0.87958,0.69437,-0.33136,1.5788,1.6034,-0.11693,1.2213
-0.79728,-0.85599,-0.52795,-0.52783,0.60949,0.18308,0.46669,0.7117,-2.2888,0.68516,1.5759,-0.81681,0.81681,1.2937,-0.48986,0.45895,-1.6102,-0.20456,-1.6234,0.58405,0.87958,1.5342,0.45807,2.2556,1.5621,0.1049,1.2213
-0.92403,-1.0328,-0.50695,-0.50694,-0.25963,-0.2452,-0.016334,-0.28609,-0.17267,0.20364,1.5759,-0.81681,0.81681,1.2937,-0.75077,0.33292,-1.3981,-0.42504,-0.99528,0.62759,0.87958,0.31627,-0.39365,1.0125,1.4473,-0.15457,1.1972
-0.9394,-1.063,-0.45418,-0.45419,-0.33992,-0.34479,-0.13592,-0.37362,0.23188,-0.22437,1.5759,-0.81681,0.81681,1.2937,-0.78247,-1.436,-1.0727,-0.49628,1.0871,0.7962,0.87958,-0.45085,-1.0186,-0.011822,1.2712,-0.12499,-0.84142
1.9779,1.9996,-0.91815,-0.91816,-0.32599,-0.32156,-0.13123,-0.3543,0.35636,0.57816,1.5759,-0.81681,0.81681,2.2013,-0.81417,-0.43205,-0.4662,-0.4454,0.77883,0.7962,0.87958,-0.21838,-0.53256,0.06191,0.94299,0.39394,-0.145
-1.0642,-1.1855,-0.90613,-0.90614,-0.31148,-0.3116,-0.11481,-0.33908,0.076284,0.57816,1.5759,-0.81681,0.81681,2.2013,-1.0394,-1.2648,-0.91223,-0.45557,0.0023485,0.7962,0.87958,-0.049546,-0.61105,0.28223,1.1844,0.18959,0.093915
-1.0143,-1.1373,-0.88156,-0.88157,-0.33683,-0.3282,-0.12654,-0.36807,0.51196,0.20364,1.5759,-0.81681,0.81681,2.2013,-0.93662,-0.0029385,-0.96093,-0.47593,0.33612,0.7962,0.87958,-0.39001,-0.7921,0.13014,1.2107,0.25412,-0.45285
-0.97589,-1.0971,-0.86511,-0.86512,-0.34592,-0.33815,-0.14999,-0.37573,0.69867,1.0597,1.5759,-0.81681,0.81681,2.2013,-0.85754,-0.24846,-0.3581,-0.47593,1.1899,0.7962,0.87958,-0.59205,-0.7921,-0.27418,0.88449,1.0117,-0.85791
-0.95284,-1.073,-0.8263,-0.82631,-0.32754,-0.31492,-0.11247,-0.34934,1.1966,0.95267,1.5759,-0.81681,0.81681,2.2013,-0.81016,-0.66299,-1.0996,-0.47593,-0.33348,0.55246,0.87958,-0.2398,-0.7921,0.25361,1.2858,1.3061,-0.27727
1.5208,1.5153,0.26947,0.26945,-0.33335,-0.34147,-0.14061,-0.37023,-0.23491,-1.0269,-0.59594,-0.81681,0.81681,-0.70322,-1.1018,-1.7507,-0.6621,-0.45388,1.6009,0.7962,0.87958,-0.32879,-0.7921,-0.091497,1.049,-0.72728,-0.70414
1.5112,1.5153,0.39768,0.39767,-0.29001,-0.30828,-0.10309,-0.32714,-0.29715,-0.65238,-0.59594,-0.81681,0.81681,-0.70322,-1.1018,-1.0025,-0.78126,-0.39282,0.51904,0.7962,0.87958,0.13209,-0.39365,0.4134,1.1135,-0.69098,0.73672
1.5995,1.5916,2.0014,2.0014,-0.34998,-0.34147,-0.15233,-0.38526,0.38748,-0.59888,1.1609,-0.81681,0.81681,-0.70322,-0.21659,-1.4658,-0.87607,-0.50306,0.23089,0.7962,0.87958,-0.71361,-1.1575,-0.32568,1.1648,-0.31119,-1.0912
1.3633,1.3746,1.5113,1.5114,0.25542,-0.065918,0.39869,0.31636,-1.6042,0.52465,-0.59594,-0.81681,0.81681,-0.70322,-0.76178,-0.17487,-1.7969,-0.30632,-1.5712,0.76248,0.87958,1.2862,-0.028002,2.1931,1.6631,0.18018,1.2213
-1.0028,-1.1172,1.7873,1.7873,-0.29175,-0.32156,-0.10543,-0.33074,-1.044,-0.33137,-0.59594,-0.81681,0.81681,-0.70322,-0.86855,-1.425,-0.84361,-0.40469,1.053,0.7962,0.87958,0.11942,-0.46051,0.38853,1.1472,-0.82273,0.5797
0.49715,0.44016,0.12606,0.12604,-0.33122,-0.34147,-0.11716,-0.36222,0.44972,0.096639,-0.59594,-0.81681,0.81681,-0.70322,1.4984,-1.4724,-1.3232,-0.47932,0.68758,0.7962,0.87958,-0.29443,-1.0186,0.25361,1.4068,0.14792,-0.59514
-0.92211,-1.0328,0.40995,0.40995,-0.26447,-0.30828,-0.046816,-0.30748,-1.1685,-0.27787,-0.49911,-0.81681,0.81681,-0.70322,-0.66903,-0.42039,-1.3446,-0.40639,0.30283,0.7962,0.87958,0.29079,-0.46051,0.87165,1.4182,-0.97733,1.1303
-0.78768,-0.90422,0.69937,0.69935,-0.33586,-0.34147,-0.13826,-0.37016,-0.14155,-0.59888,-0.49911,-0.81681,0.81681,-0.70322,-0.33204,-2.5841,-1.0296,-0.48101,0.68758,0.7962,0.87958,-0.37226,-1.0186,-0.050779,1.2479,-0.29506,-0.86999
1.4536,1.4469,0.58632,0.5863,-0.32503,-0.33815,-0.12888,-0.36415,-0.45275,-1.0269,-0.49911,-0.81681,0.81681,-0.52169,-0.87089,-1.3005,-0.78827,-0.4437,1.6009,0.7962,0.87958,-0.20533,-0.69701,0.096686,1.1173,-0.98943,-0.36064
1.3057,1.3183,1.253,1.253,-0.17411,-0.27508,-0.04916,-0.26832,-2.1643,-0.59888,-0.49911,-0.81681,0.81681,-0.52169,-0.56326,-0.81089,-0.73699,-0.28427,0.75047,0.7962,0.87958,0.64012,0.054014,0.85646,1.0895,-2.2014,1.2196
0.31086,0.25528,1.3001,1.3001,-0.29542,-0.31824,-0.093711,-0.33273,-0.91954,-0.17087,-0.49911,-0.81681,0.81681,-0.52169,1.9818,-0.91361,-1.076,-0.41826,0.5733,0.7962,0.87958,0.091658,-0.53256,0.50673,1.273,-0.70846,0.65011
-1.0738,-1.1936,-0.75863,-0.75863,-0.30452,-0.32156,-0.10309,-0.33888,-0.91954,-0.27787,-0.73428,-0.81681,0.81681,-0.15862,-1.0477,-0.71399,-0.97052,-0.41487,0.77883,0.7962,0.87958,0.016239,-0.53256,0.4134,1.2159,-0.47185,0.48837
-0.78576,-0.89618,-0.64507,-0.64505,-0.29329,-0.25848,-0.025713,-0.31816,-0.23491,0.25714,-0.73428,-0.81681,0.81681,-0.15862,-0.30768,0.38901,-1.5863,-0.44031,-1.3007,0.73686,0.87958,0.10788,-0.69701,0.9861,1.5489,0.17951,1.039
-1.0969,-1.2217,0.028624,0.02862,-0.3258,-0.25184,-0.081987,-0.36873,-0.35939,-1.6154,-0.87261,-0.81681,0.81681,-0.70322,-1.1068,1.0804,-1.3372,-0.43861,-1.3677,0.7962,0.87958,-0.21572,-0.69701,0.61171,1.4144,-1.4848,0.53168
2.0086,2.0317,-0.82667,-0.82668,-0.32754,-0.29832,-0.14061,-0.36174,-0.17267,-0.22437,1.2024,-0.81681,0.81681,3.109,-1.0904,-1.0382,-0.18102,-0.44031,-0.26771,0.7962,0.87958,-0.2398,-0.53256,-0.091497,0.78866,-0.35421,-0.38008
1.1156,1.0933,-0.77006,-0.77006,-0.29175,-0.25516,-0.067918,-0.31544,0.16964,0.096639,1.5759,-0.81681,0.81681,2.2013,0.96988,-0.93984,-1.4225,-0.46575,-1.3352,0.7962,0.87958,0.11942,-0.69701,0.7244,1.4605,0.24404,0.72022
1.8703,1.887,-0.91902,-0.91903,-0.32116,-0.30496,-0.13357,-0.35742,-0.57722,-0.33137,1.1609,-0.81681,0.81681,-0.70322,-0.81984,-1.1963,-0.40311,-0.44031,-0.043278,0.7962,0.87958,-0.15615,-0.53256,0.025814,0.90885,-0.63116,-0.20392
1.9376,1.9533,1.2587,1.2587,-0.30065,-0.27176,-0.077297,-0.33508,0.1074,-0.75939,1.1609,-0.81681,0.81681,-0.70322,-0.95497,-0.68631,-1.3679,-0.46236,-1.1396,0.7962,0.87958,0.049576,-0.69701,0.65089,1.4309,-0.48663,0.59944
-0.23265,-0.32145,-0.36105,-0.36106,-0.34747,-0.31824,-0.1453,-0.38167,0.35636,0.096639,1.5966,1.2236,-1.2236,-0.34015,0.66993,0.018189,-0.7001,-0.4861,-0.45433,0.7962,0.87958,-0.63528,-0.89821,-0.17844,1.0698,-0.060463,-0.86999
1.7743,1.7765,1.0476,1.0476,-0.3556,-0.33152,-0.16405,-0.39182,0.014045,-0.75939,1.569,1.2236,-1.2236,-0.34015,-0.37841,-0.21567,-0.11904,-0.49628,-0.11192,0.7962,0.87958,-0.94329,-1.0186,-0.6369,0.75511,-0.60023,-1.1457
0.74298,0.69537,1.0707,1.0707,-0.35269,-0.33484,-0.15467,-0.38808,0.20076,-0.33137,1.5413,1.2236,-1.2236,-0.34015,1.7416,-0.8036,-0.80377,-0.50476,-0.26771,0.7962,0.87958,-0.81261,-1.1575,-0.38026,1.1257,-0.29035,-1.111
1.8531,1.8689,-0.90593,-0.90595,-0.34902,-0.32488,-0.1664,-0.38803,-0.5461,-1.6154,1.5828,1.2236,-1.2236,-0.34015,-0.55325,-0.28561,1.5835,-0.4454,1.0135,0.7962,-0.15701,-0.68218,-0.53256,-0.71327,-0.16629,-1.4485,-0.96367
0.40113,0.33968,0.020396,0.020372,-0.35579,-0.34147,-0.16874,-0.39077,0.32524,-0.27787,1.5966,1.2236,-1.2236,-0.34015,1.9732,-0.93619,0.24214,-0.49628,0.68758,0.7962,0.87958,-0.95318,-1.0186,-0.79647,0.55965,0.0081002,-1.1879
1.0925,1.0631,0.41048,0.41046,-0.35521,-0.34147,-0.16405,-0.3899,0.48084,0.096639,1.5966,1.2236,-1.2236,-0.34015,1.0373,-0.37595,-0.11904,-0.49628,0.68758,0.7962,0.87958,-0.92402,-1.0186,-0.6369,0.75511,0.10691,-1.1457
-1.0719,-1.1936,0.48587,0.48587,-0.25673,-0.21532,-0.039781,-0.31222,-1.044,-1.1339,1.5966,1.2236,-1.2236,-0.34015,-1.0554,-1.4221,-1.4907,-0.45557,-1.5477,0.7962,0.87958,0.3311,-0.61105,0.91611,1.4974,-1.5447,1.0564
-1.0758,-1.2016,0.67314,0.67312,-0.33122,-0.30496,-0.13123,-0.37083,-0.39051,-1.1339,1.5828,1.2236,-1.2236,-0.34015,-1.0634,-1.189,-0.87607,-0.47593,-0.65986,0.7962,0.87958,-0.29443,-0.7921,0.06191,1.1648,-1.1252,-0.53887
1.3384,1.3244,2.1337,2.1336,-0.33818,-0.30496,-0.13123,-0.37233,0.1074,-0.22437,1.2923,1.2236,-1.2236,-0.17677,0.38932,-0.1093,-0.87607,-0.47253,-0.65986,0.7962,0.87958,-0.41574,-0.7921,0.06191,1.1648,-0.23792,-0.53887
-0.45735,-0.54652,2.2723,2.2722,-0.35656,-0.32488,-0.17812,-0.38925,1.1032,1.0062,1.32,1.2236,-1.2236,-0.17677,0.23985,-0.49543,-0.40311,-0.43183,1.3074,0.18623,-1.1936,-0.99475,-0.46051,-1.3758,-1.2414,1.2678,-1.1849
1.3748,1.3686,-0.36336,-0.36338,-0.33083,-0.28836,-0.12419,-0.36643,0.014045,-0.59888,1.32,1.2236,-1.2236,0.38598,0.31258,0.54419,-0.63,-0.44201,-0.53654,0.7962,0.87958,-0.28848,-0.53256,0.16249,1.0316,-0.53302,0.028515
1.3134,1.2922,-0.52524,-0.52526,-0.35405,-0.33815,-0.15936,-0.38903,0.44972,-0.38488,-0.68586,1.2236,-1.2236,0.38598,-0.62098,-0.91288,-0.63,-0.49119,-0.043278,0.7962,0.87958,-0.86977,-1.1575,-0.5,1.0316,-0.084662,-1.149
0.26093,0.19299,-0.47494,-0.47496,-0.35618,-0.33815,-0.17109,-0.39289,-0.11043,-1.0269,-0.68586,1.2236,-1.2236,0.38598,2.0629,-1.248,0.47677,-0.47762,0.36778,0.7962,0.87958,-0.97358,-1.0186,-0.88759,0.43267,-0.84626,-1.2082
0.10537,0.034234,0.23739,0.23736,-0.35173,-0.32488,-0.16874,-0.38698,-0.017075,-0.22437,-0.67203,1.2236,-1.2236,0.74905,1.9602,-1.3252,0.91284,-0.45388,0.13306,0.7962,0.87958,-0.77521,-0.7921,-0.79647,0.19668,-0.26817,-1.1204
1.7897,1.7926,-0.42649,-0.42651,-0.35366,-0.34147,-0.1664,-0.38979,0.076284,-0.65238,1.1955,1.2236,-1.2236,0.38598,-0.60797,-1.4564,0.046237,-0.49289,0.68758,0.7962,0.87958,-0.85291,-1.0186,-0.71327,0.66567,-0.56797,-1.1672
1.8473,1.8569,-0.3489,-0.34889,-0.29252,-0.2286,-0.05385,-0.32814,-0.23491,-0.65238,1.1955,1.2236,-1.2236,0.38598,-0.73876,-0.88593,-1.5523,-0.47253,-1.6493,0.7962,0.87958,0.11371,-0.7921,0.82499,1.5308,-0.58679,0.72022
0.41649,0.35777,-0.33246,-0.33247,-0.34515,-0.3282,-0.14764,-0.381,-0.017075,-0.75939,1.1816,1.2236,-1.2236,0.38598,2.1193,-0.74095,-0.63,-0.48271,0.020024,0.7962,0.87958,-0.57165,-0.89821,-0.2251,1.0316,-0.52764,-0.9021
-1.0316,-1.1614,-0.41477,-0.41479,-0.35656,-0.34479,-0.16405,-0.39224,0.32524,-0.75939,1.3476,1.2236,-1.2236,0.38598,-0.96965,-0.49543,-0.40311,-0.50476,0.5733,0.7962,0.87958,-0.99475,-1.1575,-0.6369,0.90885,-0.31052,-1.1849
1.9952,2.0096,0.16536,0.16533,-0.3556,-0.33152,-0.17343,-0.3936,-0.42163,-1.5619,1.3615,1.2236,-1.2236,0.38598,-0.95363,-1.3988,1.1737,-0.48441,0.23089,0.7962,0.87958,-0.94329,-0.89821,-0.98839,0.055528,-1.4559,-1.2023
1.9548,1.9694,0.47502,0.475,-0.32967,-0.30164,-0.12888,-0.36677,-0.11043,-0.75939,1.3061,1.2236,-1.2236,0.38598,-0.90425,-1.2254,-0.91998,-0.47253,-0.74782,0.7962,0.87958,-0.27086,-0.7921,0.096686,1.1886,-0.74946,-0.49615
-0.17119,-0.25715,5.511,5.5109,-0.35076,-0.32156,-0.14764,-0.38572,0.44972,-0.59888,1.3615,1.2236,-1.2236,0.38598,0.83542,0.57989,-0.63,-0.48441,-0.31745,0.7962,0.87958,-0.7401,-0.89821,-0.2251,1.0316,-0.19289,-0.9021
0.95232,0.91441,-0.79624,-0.79625,-0.35424,-0.31492,-0.15233,-0.39371,-0.82618,-1.9899,1.6243,1.2236,-1.2236,2.401,1.3396,0.018189,-0.87607,-0.50645,-1.059,0.7962,0.87958,-0.87852,-1.1575,-0.32568,1.1648,-1.9917,-1.0912
0.099606,0.026195,-0.75577,-0.75579,-0.35482,-0.34147,-0.1664,-0.39377,-0.7017,-2.0434,1.6243,1.2236,-1.2236,2.401,1.3472,-0.28561,0.35392,-0.4861,1.1443,0.7962,0.87958,-0.90539,-0.89821,-0.71327,0.49916,-1.8263,-1.1301
-0.24033,-0.3315,-0.81716,-0.81719,-0.36063,-0.34479,-0.18047,-0.39682,-0.14155,-0.75939,1.6105,1.2236,-1.2236,1.1666,0.65224,-0.93619,1.0564,-0.49628,1.0871,0.7962,-1.1936,-1.2869,-1.0186,-1.3758,-0.45159,-0.54915,-1.283
-0.37668,-0.47016,-0.63734,-0.63735,-0.32599,-0.29168,-0.12185,-0.35581,0.16964,0.68516,1.6105,1.2236,-1.2236,1.1666,0.37231,-1.1897,-1.0347,-0.47593,-0.96815,0.7962,0.87958,-0.21838,-0.7921,0.19397,1.2507,0.19967,-0.36565
-0.85682,-0.97254,-0.17822,-0.17824,-0.33625,-0.30496,-0.14061,-0.36631,0.51196,0.57816,-0.74119,1.2236,-1.2236,0.022914,-0.48986,-1.2225,-0.6621,-0.45218,-0.65986,0.7962,0.87958,-0.37936,-0.7921,-0.091497,1.049,0.44032,-0.70414
1.4401,1.4489,-0.64064,-0.64056,0.048587,0.07352,0.27676,0.044277,-2.1332,0.15014,-0.54753,-0.81681,0.81681,-0.70322,-0.90859,-0.094734,-1.7722,-0.34533,-1.9576,0.75394,0.87958,1.0635,-0.16691,1.9712,1.6498,-0.23322,1.2213
0.47219,0.45222,-0.89288,-0.89281,-0.091493,0.10008,0.23925,-0.12742,-1.1685,-0.22437,1.4306,-0.81681,0.81681,-0.70322,2.1657,1.8694,-1.528,-0.30123,-1.757,0.35782,0.87958,0.83685,0.16468,1.7978,1.5176,-0.62712,1.2213
0.4549,0.39796,-0.83891,-0.83893,-0.3465,-0.3282,-0.15467,-0.38041,0.38748,-0.22437,1.4306,-0.81681,0.81681,-0.70322,2.1297,-1.2495,-0.36954,-0.48441,0.020024,0.7962,0.87958,-0.6079,-0.89821,-0.38026,0.89068,-0.011393,-0.99343
-0.97397,-1.0509,-0.69485,-0.69454,1.7452,1.2255,1.2217,1.7372,-1.9776,0.57816,-0.67203,-0.81681,0.81681,-0.34015,-0.79315,-0.028437,-1.9142,-0.17912,-2.2445,0.74668,0.87958,1.9591,0.32332,3.0213,1.7266,-0.56461,1.2213
-0.98741,-1.1032,-0.91114,-0.91115,-0.34031,-0.3116,-0.15702,-0.38142,-0.91954,-1.7759,-0.68586,-0.81681,0.81681,2.2013,-0.82718,-0.8546,0.66123,-0.41656,0.23089,0.7962,0.87958,-0.45896,-0.53256,-0.43837,0.33285,-1.5931,-0.76983
0.67192,0.62705,-0.5704,-0.57042,-0.34437,-0.32488,-0.15467,-0.37701,0.29412,0.52465,-0.46453,-0.81681,0.81681,2.5644,1.108,-1.5001,-0.030499,-0.45557,0.13306,0.54521,0.87958,-0.552,-0.7921,-0.43837,0.7072,0.22925,-0.96367
0.49715,0.44016,-0.45803,-0.45805,-0.35056,-0.3282,-0.14764,-0.38384,0.66755,-0.11737,-0.46453,-0.81681,0.81681,2.5644,1.5538,0.00070415,-0.81446,-0.48101,-0.29608,0.7962,0.87958,-0.73338,-1.0186,-0.2251,1.1315,0.35428,-0.9787
1.2596,1.246,1.313,1.313,-0.31051,-0.28836,-0.11012,-0.34,0.23188,0.096639,-0.65819,-0.81681,0.81681,-0.70322,-0.49019,-1.0491,-0.97827,-0.42844,-0.70097,0.7962,0.87958,-0.039913,-0.61105,0.33681,1.2201,3.3907e-05,0.19437
0.7449,0.71547,1.4242,1.4242,-0.30587,-0.25184,-0.10309,-0.33439,-0.51499,0.25714,-0.65819,-0.81681,0.81681,-0.70322,0.80139,0.37007,-0.68682,-0.37925,-0.79674,0.7962,0.87958,0.0039441,-0.33136,0.4134,1.0624,0.033644,0.83305
-0.48231,-0.57265,1.5401,1.5401,-0.28188,-0.25184,-0.072608,-0.31511,-0.67058,0.096639,-0.65819,-0.81681,0.81681,-0.70322,0.45872,-0.44225,-1.1834,-0.40469,-1.0253,0.7962,0.87958,0.18774,-0.46051,0.68831,1.3311,-0.44563,0.99625
-1.0316,-1.1393,-0.85551,-0.8555,-0.21958,-0.22196,-0.032747,-0.27003,-1.2618,-0.33137,-0.67203,-0.81681,0.81681,-0.70322,-0.94029,-0.44662,-1.1967,-0.35381,-0.95664,0.7962,0.87958,0.49157,-0.2184,0.95881,1.3383,-1.136,1.2125
-0.79152,-0.89618,-0.77616,-0.77615,-0.23544,-0.22528,-0.037436,-0.27077,-0.39051,-0.33137,-0.68586,-0.81681,0.81681,-0.70322,-0.3267,-1.3952,-1.39,-0.403,-1.2949,0.7962,0.87958,0.4287,-0.46051,0.93063,1.4429,-0.59553,1.1562
1.3326,1.3264,-0.91239,-0.9124,-0.32561,-0.3116,-0.14295,-0.36794,-1.1062,-1.1339,-0.65819,-0.81681,0.81681,0.38598,-0.68604,-1.1074,0.074275,-0.40469,0.45903,0.7962,0.87958,-0.21306,-0.46051,-0.13398,0.6505,-1.4042,-0.33148
1.4824,1.4751,-0.87016,-0.87018,-0.35637,-0.34147,-0.17812,-0.39287,0.076284,-1.1339,-0.64436,-0.81681,0.81681,0.38598,-1.0384,-1.7456,0.76379,-0.45388,1.6009,0.7962,-1.1936,-0.9841,-0.7921,-1.2285,-0.60992,-0.74005,-1.2276
-0.027149,-0.096386,0.43672,0.43671,-0.31593,-0.2784,-0.12654,-0.34756,0.20076,-0.22437,-0.69969,-0.81681,0.81681,-0.70322,1.6302,-0.77592,-0.45181,-0.403,-0.60108,0.7962,0.87958,-0.096065,-0.46051,0.13014,0.9352,-0.15323,0.10806
0.93504,0.90034,-0.72313,-0.72314,-0.34031,-0.3116,-0.13357,-0.37269,0.57419,-0.22437,1.5966,-0.81681,0.81681,-0.15862,1.3572,-0.46046,-0.97052,-0.4861,-0.68288,0.7962,0.87958,-0.45896,-0.89821,0.025814,1.2159,0.14523,-0.69972
0.76795,0.72551,-0.22765,-0.22767,-0.34534,-0.32156,-0.14999,-0.37888,0.48084,-0.17087,1.6243,-0.81681,0.81681,-0.15862,1.7099,-0.95659,-0.55216,-0.4861,-0.31745,0.7962,0.87958,-0.57672,-0.89821,-0.27418,0.98951,0.044399,-0.93333
0.8755,0.83604,0.71992,0.7199,-0.35656,-0.34479,-0.1664,-0.39101,0.82315,0.25714,1.6105,-0.81681,0.81681,-0.15862,1.4884,-0.1552,0.046237,-0.49628,1.0871,0.7962,0.87958,-0.99475,-1.0186,-0.71327,0.66567,0.33815,-1.1672
1.8876,1.9011,0.97209,0.97207,-0.3405,-0.3282,-0.1453,-0.37665,0.13852,-1.0269,1.5966,-0.81681,0.81681,-0.15862,-0.6093,-0.38105,-0.34888,-0.46575,0.65222,0.7962,0.87958,-0.46302,-0.69701,-0.17844,0.8795,-0.60494,-0.69088
0.78523,0.75164,-0.74235,-0.74231,-0.17875,-0.18212,0.046975,-0.21237,-0.57722,0.15014,-0.67203,-0.81681,0.81681,1.7475,0.70596,-1.4498,-1.6759,-0.41656,-1.6443,0.7962,0.87958,0.62669,-0.53256,1.3415,1.5977,-0.5599,1.2154
-0.66476,-0.76958,-0.52501,-0.52503,-0.34399,-0.31492,-0.15936,-0.37997,-0.42163,-0.17087,1.2093,-0.81681,0.81681,0.83982,-0.1879,-1.366,0.35392,-0.46236,-0.091783,0.7962,0.87958,-0.54237,-0.69701,-0.5,0.49916,-0.56259,-0.94099
1.7167,1.7443,0.10514,0.10522,0.11534,0.11336,0.26738,0.14977,-2.0398,0.57816,1.2093,-0.81681,0.81681,0.83982,-0.5022,-0.11732,-1.7124,-0.34872,-1.9185,0.7962,0.87958,1.1456,-0.028002,1.9616,1.6174,0.12977,1.2213
1.515,1.5173,0.25024,0.25022,-0.31787,-0.29832,-0.12888,-0.34797,0.13852,0.52465,1.1955,-0.81681,0.81681,0.83982,-0.047763,-0.75625,-0.39278,-0.43013,-0.080684,0.7962,0.87958,-0.11749,-0.46051,0.096686,0.90326,0.02961,0.04737
1.1213,1.1033,0.26718,0.26716,-0.33451,-0.29832,-0.13357,-0.36614,0.076284,0.20364,1.154,-0.81681,0.81681,0.83982,0.77703,0.093957,-0.26108,-0.44031,-0.26771,0.46795,0.87958,-0.34843,-0.53256,-0.050779,0.83198,0.12573,-0.32146
1.323,1.3123,-0.61868,-0.61869,-0.32619,-0.29168,-0.1195,-0.35884,-0.017075,-0.22437,-0.75503,-0.81681,0.81681,-0.52169,-0.71641,-0.03718,-0.83734,-0.42674,-0.62574,0.7962,0.87958,-0.22092,-0.61105,0.22412,1.144,-0.16398,-0.0094869
1.2942,1.2862,-0.53439,-0.5344,-0.30123,-0.28504,-0.11247,-0.33757,-0.51499,-0.27787,-0.72736,-0.81681,0.81681,-0.52169,-0.63366,-1.1285,-0.73551,-0.403,-0.45433,0.7962,0.87958,0.044632,-0.46051,0.30996,1.0887,-0.63788,0.43977
1.7974,1.8046,-0.82381,-0.82382,-0.32773,-0.29168,-0.1195,-0.36038,0.16964,-0.27787,1.6381,-0.81681,0.81681,0.20445,-0.39843,-0.79122,-1.0679,-0.47593,-0.96815,0.7962,0.87958,-0.24259,-0.7921,0.22412,1.2688,-0.14382,-0.32146
2.145,2.1623,-0.79081,-0.79079,-0.29697,-0.27508,0.0024245,-0.36519,-1.6975,-1.9899,1.6381,-0.81681,0.81681,0.20445,-1.0988,-0.92162,-1.8423,-0.50645,-1.6591,0.7962,0.87958,0.07949,-1.1575,1.1468,1.6877,-3.0269,0.6124
2.1431,2.1623,-0.73395,-0.73396,-0.33934,-0.33152,-0.12419,-0.38466,-1.4486,-1.5619,1.652,-0.81681,0.81681,0.20445,-1.0911,-0.58941,-1.245,-0.49628,-0.11192,0.7962,0.87958,-0.43893,-1.0186,0.16249,1.3645,-2.3681,-0.69088
