-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30135,-0.3211,-0.34784,2.1898,-0.16787,0.25003,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,1.4245,-0.30832,-0.10304,-0.035315,-0.1189,-0.27919
-0.14591,-0.11856,0.37558,-0.046894,0.13052,-0.35023,-0.29176,-0.26253,2.0815,-0.27827,-0.29683,-0.24568,0.11982,-0.17491,-0.19009,-0.059153,-0.3211,-0.34784,-0.29406,0.087144,0.33331,-0.11816,-0.29018,-0.07742,-0.32878,-0.29921,-0.22787,-0.2318,-0.065589,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.00305,-0.20597,-0.12733,-0.23844,-0.19737,-0.07138,-0.11153,-0.072184,-0.11847,-0.15518,-0.21218,0.037373,-0.079746,-0.057943,0.47117,0.92638
-0.3424,0.082897,1.0302,-0.046894,0.011564,-0.35023,0.11698,-0.26253,-0.32327,0.37314,0.49704,-0.62864,0.21948,-0.17491,0.42804,-0.10759,-0.3211,1.1584,-0.84602,0.14599,-0.14137,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,0.065275,-0.16671,-0.22522,-0.16052,-0.1432,0.11292,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.0023649,-0.21071,0.011091,0.016309,0.49683,1.1523
0.18158,-0.16505,0.77229,-0.046894,0.026433,0.23409,0.55128,1.8319,0.251,0.40416,1.3405,1.1237,-0.31202,-0.17491,-0.19009,-0.30135,3.4622,0.27349,0.2917,3.1278,2.3986,-0.11816,-0.29018,0.53256,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,0.27197,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.18853,-0.15518,1.134,-0.088704,-0.10304,0.011834,0.25054,0.61633
-0.3424,-0.16505,-0.5567,-0.046894,1.7513,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,3.3073,-0.3211,2.4575,-0.93614,-0.16787,0.56648,-0.11816,-0.29018,-0.21297,0.56272,1.3807,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,-0.30832,-0.10304,-0.12895,-0.25744,-0.44906
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,3.7446,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,4.9365,-0.17491,-0.19009,-0.30135,-0.3211,-0.34784,-0.046241,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.35422,0.82637,-0.10304,-0.060496,-0.14969,-0.40783
-0.3424,0.26886,0.5541,-0.046894,2.8814,-0.35023,2.5695,-0.26253,-0.32327,-0.37132,-0.29683,0.021235,1.5482,-0.17491,-0.19009,0.37679,6.0295,-0.34784,1.2886,-0.16787,0.73304,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.39936,-0.15518,1.2884,1.0338,-0.10304,-0.0017812,0.45065,-0.15385
6.6003,-0.16505,-0.5567,-0.046894,0.32383,1.5853,-0.29176,-0.26253,-0.32327,2.0947,-0.29683,1.2166,-0.31202,-0.17491,-0.19009,1.6241,0.87244,0.65005,2.9558,-0.16787,0.64976,-0.11816,1.2229,0.9844,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,1.2131,-0.15518,0.013399,0.44814,-0.10304,-0.074647,0.16844,-0.071394
-0.3424,-0.16505,2.0616,-0.046894,0.51713,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,0.13728,-0.31202,-0.17491,-0.19009,-0.30135,1.1652,-0.34784,2.0433,5.011,3.731,-0.11816,-0.29018,2.7692,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,1.7009,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.68769,-0.027699,-0.10304,-0.062293,-0.047066,-0.19673
-0.3424,-0.16505,0.21689,-0.046894,1.2755,-0.35023,-0.29176,-0.26253,-0.32327,0.83844,-0.29683,-0.17605,-0.31202,-0.17491,-0.19009,0.17093,1.4354,-0.34784,0.60147,-0.16787,0.3,-0.11816,0.8232,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.85874,-0.19737,-0.07138,-0.11153,-0.15844,-0.28492,-0.15518,0.7355,0.44814,-0.10304,-0.037552,0.13252,-0.045006
-0.3424,-0.16505,0.53426,-0.046894,0.35356,-0.35023,-0.29176,-0.26253,-0.32327,0.48171,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,0.36468,-0.3211,-0.34784,0.0044499,-0.16787,-0.21632,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.2459,-0.19737,-0.07138,-0.11153,-0.15844,-0.14807,-0.15518,0.76493,-0.30832,-0.10304,-0.09674,-0.1856,-0.26765
-0.3424,-0.16505,0.39541,-0.046894,0.96322,-0.35023,-0.29176,-0.26253,1.3995,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,0.86118,1.8408,-0.34784,-0.12509,-0.16787,-0.27461,-0.11816,2.4504,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.17671,-0.19737,-0.07138,-0.11153,-0.15844,-0.022305,0.44814,0.24388,0.77757,-0.10304,-0.059141,0.045293,-0.068095
0.27982,-0.017833,0.21689,-0.046894,-0.18174,-0.35023,-0.29176,1.2085,-0.32327,-0.37132,-0.29683,-0.17605,-0.31202,-0.17491,-0.19009,0.41312,0.55717,2.2316,1.6097,-0.16787,1.9406,-0.11816,-0.29018,0.21628,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,0.12527,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.013573,-0.17818,-0.10304,-0.065539,-0.047066,0.035806
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30135,-0.3211,-0.34784,-0.20958,-0.16787,-0.14137,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,-0.30832,-0.10304,-0.12886,-0.25231,-0.41443
-0.3424,0.25336,0.51443,-0.046894,1.1565,1.6218,5.2774,-0.26253,-0.32327,0.4662,-0.29683,-0.001975,-0.31202,-0.17491,-0.19009,-0.30135,-0.3211,0.66888,0.90561,-0.16787,0.23338,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.23602,-0.19737,-0.07138,-0.11153,-0.15844,0.066467,-0.15518,0.24756,-0.30832,0.078636,0.31165,0.48657,0.15455
-0.3424,-0.16505,-0.25917,-0.046894,-0.0033061,-0.35023,0.091437,-0.26253,1.9379,-0.13868,0.44742,-0.62864,-0.31202,-0.17491,-0.19009,1.0428,-0.3211,2.0433,-0.49119,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,0.23962,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,0.40866,-0.05983,-0.18089,0.24339,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.18875,-0.15518,0.72692,2.567,-0.051796,0.0072956,-0.0060176,1.3931
1.2295,-0.010084,0.53426,-0.046894,-0.062785,0.38017,-0.29176,0.41066,0.64581,1.1331,1.7375,0.49704,0.11982,-0.17491,-0.19009,1.0428,1.2328,-0.23487,0.31986,-0.16787,0.13344,-0.11816,-0.11889,1.3459,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.013814,-0.12089,-0.17258,-0.20597,-0.12733,-0.16925,-0.19737,-0.07138,-0.11153,-0.15844,-0.12587,-0.15518,0.58961,0.93211,-0.10304,-0.056431,0.21462,1.1259
2.2775,-0.16505,1.0302,-0.046894,1.9149,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,0.66742,1.4805,-0.34784,-0.034976,-0.16787,1.3243,-0.11816,1.9937,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,1.6562,1.1029,-0.10304,-0.081549,-0.15482,-0.26105
1.557,-0.16505,-0.5567,-0.046894,3.0004,-0.35023,2.6716,-0.26253,-0.32327,-0.37132,2.5809,-0.62864,-0.31202,1.5555,-0.19009,0.40101,-0.3211,0.74419,0.70848,2.1077,1.7573,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.48444,-0.15518,-0.21954,0.057708,-0.10304,-0.10597,-0.22152,-0.34351
-0.3424,-0.16505,0.37558,-0.046894,0.94835,-0.35023,-0.29176,-0.26253,1.3636,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,0.84907,1.8183,-0.34784,-0.13636,-0.16787,-0.28294,-0.11816,2.4219,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.16683,-0.19737,-0.07138,-0.11153,-0.15844,-0.022305,0.44814,0.16174,0.77757,-0.10304,-0.054603,0.045293,-0.045006
0.24708,-0.16505,-0.19966,-0.046894,1.8703,0.96449,-0.13848,-0.11293,-0.10792,-0.18521,0.00087327,-0.001975,0.68454,0.0040979,-0.19009,-0.30135,1.3003,-0.23487,1.5871,0.30293,0.28334,-0.11816,2.1079,-0.07742,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,0.062112,-0.12733,-0.23844,-0.19737,-0.07138,-0.11153,-0.11736,-0.32191,-0.15518,-0.31762,0.37087,-0.10304,-0.109,-0.20613,0.26175
0.77105,0.63304,0.11771,-0.046894,1.0673,-0.35023,5.865,0.5852,-0.32327,2.2964,9.9242,1.762,1.9469,-0.17491,1.1234,-0.30135,-0.3211,6.129,1.39,-0.16787,1.0412,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.085186,-0.15518,-0.32988,-0.30832,-0.10304,-0.10411,-0.23692,-0.35506
-0.3424,-0.16505,2.0021,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,0.8684,-0.31202,-0.17491,-0.19009,-0.30135,-0.3211,-0.34784,-0.20958,-0.16787,3.6477,-0.11816,-0.29018,2.7014,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,0.49694,-0.10304,-0.030304,-0.13942,-0.3765
-0.080409,-0.16505,-0.39802,-0.046894,-0.22635,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.36173,-0.31202,-0.17491,-0.19009,-0.20447,0.19685,-0.34784,-0.71085,0.14599,-0.48281,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.1345,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,0.12991,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.32908,-0.15518,0.16787,-0.15378,-0.10304,-0.075025,0.076079,1.6009
-0.3424,0.10614,0.8318,-0.046894,0.57661,-0.35023,0.60237,0.61013,-0.32327,0.17152,3.1763,-0.62864,-0.31202,-0.17491,-0.19009,0.54633,-0.3211,0.31114,1.4576,-0.16787,0.79966,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,0.6272,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.096282,-0.15518,0.15684,-0.30832,-0.10304,-0.05684,0.0299,-0.1654
-0.3424,-0.16505,2.0418,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,0.89161,-0.31202,-0.17491,-0.19009,-0.30135,-0.3211,-0.34784,-0.19831,-0.16787,3.706,-0.11816,-0.29018,2.7466,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,0.50101,-0.10304,-0.011772,-0.13942,-0.3798
2.1465,-0.017833,0.19705,-0.046894,-0.18174,0.088009,-0.29176,0.3608,2.4045,0.10948,0.94359,1.1353,0.71776,0.9588,-0.19009,0.15882,0.66977,-0.23487,0.74228,1.1857,0.37495,-0.11816,0.96594,1.504,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,0.15766,-0.12089,-0.17258,0.062112,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.19985,0.32931,0.19484,0.64742,0.046028,-0.046944,-0.036804,1.2975
-0.3424,-0.16505,-0.5567,-0.046894,0.96322,-0.35023,2.1607,-0.26253,-0.32327,-0.37132,4.4664,-0.62864,-0.31202,-0.17491,-0.19009,-0.30135,-0.3211,-0.34784,0.68596,-0.16787,1.724,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.059294,-0.15518,0.42533,-0.30832,-0.10304,-0.1264,-0.25231,-0.44577
-0.3424,-0.16505,2.5377,-0.046894,-0.46426,-0.35023,3.6935,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,1.5878,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,1.2442,-0.19737,-0.07138,-0.11153,-0.15844,0.34758,-0.15518,0.52831,-0.30832,-0.10304,-0.096646,-0.20613,-0.41113
-0.3424,-0.16505,1.2483,-0.046894,2.242,1.2932,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.10642,-0.31202,-0.17491,-0.19009,1.3456,-0.3211,-0.34784,0.34802,-0.16787,3.1231,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.24424,-0.15518,-0.32988,-0.30832,-0.10304,-0.099577,-0.20613,-0.2594
-0.3424,-0.16505,2.2996,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,2.7252,-0.31202,-0.17491,-0.19009,1.4424,-0.3211,-0.34784,2.3249,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.2318,-0.16671,-0.22522,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.0097208,-0.30832,-0.10304,-0.12227,-0.25231,-0.43257
